ds;y
2001-02-22;216.956.345
2001-02-21;663.337.347
2001-02-20;548.697.309
2001-02-19;109.270.388
2001-02-16;125.643.415
2001-02-15;3.828.741.904
2001-02-14;910.180.645
2001-02-13;121.936.155
2001-02-12;427.032.380
2001-02-09;606.547.503
2001-02-08;108.459.303
2001-02-07;1.699.604.675
2001-02-06;119.208.386
2001-02-05;272.534.237
2001-02-02;118.111.560
2001-02-01;182.272.399
2001-01-31;4.814.756.135
2001-01-30;287.280.378
2001-01-29;205.931.978
2001-01-26;121.352.371
2001-01-25;78.082.772
2001-01-24;790.698.748
2001-01-23;142.895.069
2001-01-22;154.676.357
2001-01-19;327.150.317
2001-01-18;114.006.896
2001-01-17;652.480.470
2001-01-16;123.555.719
2001-01-15;4.488.955.539
2001-01-12;149.293.449
2001-01-11;116.899.344
2001-01-10;1.824.992.000
2001-01-09;150.796.612
2001-01-08;132.453.038
2001-01-05;195.405.042
2001-01-04;2.359.909.232
2001-01-03;299.141.480
2001-01-02;238.432.318
2000-12-29;10.265.629
2000-12-28;4.361.427.875
2000-12-27;782.673.953
2000-12-26;372.008.499
2000-12-22;224.797.916
2000-12-21;209.762.300
2000-12-20;1.268.765.859
2000-12-19;181.397.369
2000-12-18;189.338.216
2000-12-15;4.082.858.284
2000-12-14;216.092.822
2000-12-13;1.048.244.983
2000-12-12;159.045.043
2000-12-11;528.561.386
2000-12-08;824.553.821
2000-12-07;302.121.683
2000-12-06;1.731.144.643
2000-12-05;333.360.361
2000-12-04;181.811.891
2000-12-01;269.083.675
2000-11-30;2.865.368.863
2000-11-29;982.546.583
2000-11-28;144.942.540
2000-11-27;136.854.408
2000-11-24;161.762.542
2000-11-23;232.598.319
2000-11-22;665.678.574
2000-11-21;134.887.211
2000-11-20;362.135.909
2000-11-17;599.483.894
2000-11-16;837.132.006
2000-11-14;4.060.821.169
2000-11-13;196.847.299
2000-11-10;1.001.374.473
2000-11-09;196.497.057
2000-11-08;1.552.797.665
2000-11-07;141.019.389
2000-11-06;285.125.658
2000-11-03;90.217.038
2000-11-01;852.872.656
2000-10-31;4.017.746.066
2000-10-30;411.568.511
2000-10-27;188.382.008
2000-10-26;151.026.525
2000-10-25;838.268.220
2000-10-24;165.639.765
2000-10-23;174.410.053
2000-10-20;405.699.346
2000-10-19;134.426.771
2000-10-18;526.234.519
2000-10-17;258.994.737
2000-10-16;259.077.864
2000-10-13;3.485.945.815
2000-10-11;1.088.284.870
2000-10-10;981.516.001
2000-10-09;162.440.199
2000-10-06;145.145.382
2000-10-05;100.471.188
2000-10-04;1.590.608.680
2000-10-03;189.376.262
2000-10-02;653.129.802
2000-09-29;2.712.312.441
2000-09-28;561.154.923
2000-09-27;772.578.007
2000-09-26;121.592.324
2000-09-25;296.747.734
2000-09-22;144.658.472
2000-09-21;162.606.636
2000-09-20;769.625.816
2000-09-19;117.912.516
2000-09-18;120.953.180
2000-09-15;3.872.642.552
2000-09-14;172.683.033
2000-09-13;744.159.556
2000-09-12;126.592.274
2000-09-11;460.756.369
2000-09-08;531.466.561
2000-09-06;1.634.165.000
2000-09-05;289.189.410
2000-09-04;153.209.668
2000-09-01;175.748.731
2000-08-31;5.859.039.589
2000-08-30;882.799.064
2000-08-29;147.605.101
2000-08-28;169.169.563
2000-08-25;110.548.265
2000-08-24;113.053.266
2000-08-23;722.000.797
2000-08-22;112.169.323
2000-08-21;149.171.344
2000-08-18;388.581.776
2000-08-17;118.119.328
2000-08-16;679.105.347
2000-08-15;3.476.491.313
2000-08-14;346.742.556
2000-08-11;160.761.271
2000-08-10;878.291.732
2000-08-09;1.464.962.726
2000-08-08;137.624.599
2000-08-07;125.757.744
2000-08-04;183.794.512
2000-08-03;234.737.146
2000-08-02;747.158.804
2000-08-01;191.569.731
2000-07-31;3.816.426.188
2000-07-28;236.465.619
2000-07-27;148.217.485
2000-07-26;661.359.067
2000-07-25;244.611.021
2000-07-24;116.624.490
2000-07-21;155.877.334
2000-07-20;292.929.921
2000-07-19;598.807.515
2000-07-18;121.475.422
2000-07-17;144.555.663
2000-07-14;3.318.796.520
2000-07-13;235.689.970
2000-07-12;829.593.653
2000-07-11;129.969.601
2000-07-10;854.990.391
2000-07-07;275.452.557
2000-07-06;107.705.206
2000-07-05;1.683.814.574
2000-07-04;151.051.516
2000-07-03;148.325.041
2000-06-30;2.500.643.017
2000-06-29;206.399.053
2000-06-28;756.804.245
2000-06-27;203.643.700
2000-06-26;253.652.536
2000-06-23;444.543.034
2000-06-21;750.260.510
2000-06-20;369.902.460
2000-06-19;113.295.570
2000-06-16;112.210.724
2000-06-15;3.325.240.154
2000-06-14;841.110.048
2000-06-13;125.615.455
2000-06-12;430.504.085
2000-06-09;548.915.949
2000-06-08;105.082.935
2000-06-07;1.456.403.168
2000-06-06;139.915.443
2000-06-05;244.020.317
2000-06-02;116.537.878
2000-06-01;659.408.989
2000-05-31;3.037.440.619
2000-05-30;238.514.061
2000-05-29;152.854.211
2000-05-26;100.662.353
2000-05-25;104.117.976
2000-05-24;722.872.131
2000-05-23;155.335.561
2000-05-22;127.985.486
2000-05-19;329.171.295
2000-05-18;119.716.721
2000-05-17;614.438.400
2000-05-16;122.353.287
2000-05-15;3.283.164.700
2000-05-12;135.527.929
2000-05-11;113.594.146
2000-05-10;1.489.362.472
2000-05-09;151.425.569
2000-05-08;132.099.168
2000-05-05;103.139.016
2000-05-04;1.430.569.939
2000-05-03;261.024.663
2000-05-02;196.878.493
2000-04-28;3.868.559.984
2000-04-27;358.594.075
2000-04-26;844.684.500
2000-04-25;171.221.140
2000-04-24;156.659.304
2000-04-20;242.119.727
2000-04-19;635.613.771
2000-04-18;142.682.490
2000-04-17;164.072.009
2000-04-14;3.250.966.329
2000-04-13;234.441.360
2000-04-12;861.583.650
2000-04-11;118.662.111
2000-04-10;922.990.082
2000-04-07;143.376.841
2000-04-06;139.634.368
2000-04-05;1.474.204.735
2000-04-04;100.216.419
2000-04-03;176.274.154
2000-03-31;3.493.185.173
2000-03-30;534.803.893
2000-03-29;742.905.415
2000-03-28;100.309.448
2000-03-27;130.463.946
2000-03-24;234.919.744
2000-03-23;229.029.927
2000-03-22;677.247.361
2000-03-21;112.462.997
2000-03-20;292.860.564
2000-03-17;88.845.071
2000-03-16;246.980.307
2000-03-15;3.555.556.847
2000-03-14;131.937.364
2000-03-13;1.403.820.805
2000-03-10;1.671.680.004
2000-03-09;189.416.501
2000-03-08;243.315.789
2000-03-03;273.745.448
2000-03-02;136.502.780
2000-03-01;917.562.030
2000-02-29;3.218.883.182
2000-02-28;187.656.630
2000-02-25;134.769.950
2000-02-24;105.025.572
2000-02-23;763.767.021
2000-02-22;136.731.962
2000-02-21;118.198.951
2000-02-18;343.562.157
2000-02-17;149.561.180
2000-02-16;619.149.096
2000-02-15;2.956.359.755
2000-02-14;497.110.411
2000-02-11;106.884.680
2000-02-10;765.231.783
2000-02-09;1.360.932.833
2000-02-08;111.358.171
2000-02-07;122.350.847
2000-02-04;114.600.883
2000-02-03;248.913.055
2000-02-02;782.284.576
2000-02-01;181.299.699
2000-01-31;3.282.405.744
2000-01-28;198.552.837
2000-01-27;241.795.895
2000-01-26;642.205.062
2000-01-25;191.649.462
2000-01-24;99.307.799
2000-01-21;134.389.233
2000-01-20;235.729.239
2000-01-19;651.644.311
2000-01-18;115.407.318
2000-01-17;124.804.148
2000-01-14;3.439.466.533
2000-01-13;204.440.346
2000-01-12;869.520.236
2000-01-11;127.729.796
2000-01-10;849.209.345
2000-01-07;229.586.832
2000-01-06;121.765.370
2000-01-05;2.278.241.125
2000-01-04;160.063.604
2000-01-03;142.585.001
